Index,SKU Code,Design No.,Stock,Gender,Category,Size,Color
11325,JNE3719-KR-S,Jan-79,71,Male,Socks,S,Teal
11326,JNE3719-KR-XL,Jan-79,97,Male,Jeans,XL,Beige
11327,JNE3719-KR-XS,Jan-79,45,Female,Sandals,M,Silver
11328,JNE3719-KR-XXL,Jan-79,91,Female,Dress,M,Maroon
11329,JNE3719-KR-XXXL,Jan-80,25,Male,Socks,M,Indigo
11330,JNE3720-KR-L,Jan-80,63,Male,Hoodie,M,Gray
11331,JNE3720-KR-M,Jan-80,52,Female,Dress,L,Blue
11332,JNE3720-KR-S,Jan-80,43,Male,Sneakers,S,Cyan
11333,JNE3720-KR-XL,Jan-80,28,Male,T-shirt,M,White
11334,JNE3720-KR-XS,JNE0722,78,Male,T-shirt,L,Green
11335,JNE3720-KR-XXL,JNE0850,31,Male,Sweater,M,Silver
11336,JNE3720-KR-XXXL,JNE09186,23,Male,Shirt,M,Blue
11337,JNE3721-KR-L,JNE09187,25,Female,Hat,M,Brown
11338,JNE3721-KR-M,JNE09209,86,Male,Pants,S,Red
11339,JNE3721-KR-S,JNE09210,88,Male,Shoes,M,Gold
11340,JNE3721-KR-XL,JNE09233,35,Male,Gloves,M,Silver
11341,JNE3721-KR-XS,JNE09300,34,Male,Jewelry,M,Gray
11342,JNE3721-KR-XXL,JNE1000,75,Male,Pants,M,Black
11343,JNE3721-KR-XXXL,JNE1233,46,Male,Hoodie,XL,Beige
11344,JNE3722-KR-L,JNE1233,31,Male,Jewelry,L,Peach
11345,JNE3722-KR-M,JNE1233,93,Male,Socks,L,Cyan
11346,JNE3722-KR-S,JNE1233,85,Male,Sunglasses,XL,Pink
11347,JNE3722-KR-XL,JNE1233,68,Male,Belt,M,Lavender
11348,JNE3722-KR-XS,JNE1233,40,Female,Dress,M,Brown
11349,JNE3722-KR-XXL,JNE1233,51,Male,Shirt,M,Magenta
11350,JNE3722-KR-XXXL,JNE1234,85,Female,Scarf,M,Violet
11351,JNE3724-KR-L,JNE1234,23,Male,Jacket,M,Teal
11352,JNE3724-KR-M,JNE1234,28,Female,Dress,L,Brown
11353,JNE3724-KR-S,JNE1234,44,Male,Socks,M,Olive
11354,JNE3724-KR-XL,JNE1234,57,Male,Jewelry,M,Indigo
11355,JNE3724-KR-XS,JNE1234,98,Female,Scarf,S,Red
11356,JNE3724-KR-XXL,JNE1234,68,Male,Backpack,M,Olive
11357,JNE3724-KR-XXXL,JNE1408,36,Male,Jacket,L,Teal
11358,JNE3725-KR-L,JNE1408,71,Male,Coat,L,Cyan
11359,JNE3725-KR-M,JNE1408,60,Female,Skirt,M,Teal
11360,JNE3725-KR-S,JNE1408,87,Male,Coat,M,Beige
11361,JNE3725-KR-XL,JNE1408,38,Male,Shoes,XL,Magenta
11362,JNE3725-KR-XXL,JNE1408,45,Male,Boots,M,Indigo
11363,JNE3725-KR-XXXL,JNE1408,47,Male,Coat,L,Cyan
11364,JNE3726-KR-L,JNE1525,57,Female,Skirt,L,Orange
11365,JNE3726-KR-M,JNE1525,68,Male,Backpack,L,Violet
11366,JNE3726-KR-S,JNE1525,52,Male,Shorts,M,Red
11367,JNE3726-KR-XL,JNE1525,87,Female,Skirt,M,Magenta
11368,JNE3726-KR-XS,JNE1525,34,Female,Hat,M,Olive
11369,JNE3726-KR-XXL,JNE1525,41,Female,Sandals,XL,Maroon
11370,JNE3726-KR-XXXL,JNE1525,94,Male,Sunglasses,S,Yellow
11371,JNE3727-KR-L,JNE1906,93,Male,Sunglasses,M,Red
11372,JNE3727-KR-M,JNE1906,51,Male,Socks,XL,Purple
11373,JNE3727-KR-S,JNE1906,42,Male,Sweater,M,Teal
11374,JNE3727-KR-XL,JNE1906,95,Male,Boots,M,Red
11375,JNE3727-KR-XS,JNE1906,90,Female,Handbag,M,Brown
11376,JNE3727-KR-XXL,JNE1906,98,Female,Dress,M,Peach
11377,JNE3727-KR-XXXL,JNE1906,39,Female,Hat,M,Maroon
11378,JNE3728-KR-L,JNE1906,66,Female,Sandals,L,Red
11379,JNE3728-KR-M,JNE1951,23,Male,Shoes,L,Orange
11380,JNE3728-KR-S,JNE1951,73,Female,Skirt,S,White
11381,JNE3728-KR-XL,JNE1951,23,Male,Sunglasses,XL,White
11382,JNE3728-KR-XXL,JNE1951,43,Female,Skirt,S,Charcoal
11383,JNE3729-KR-L,JNE1951,45,Male,T-shirt,XL,Turquoise
11384,JNE3729-KR-M,JNE1951,21,Female,Sandals,L,Orange
11385,JNE3729-KR-S,JNE1951,40,Male,Shirt,M,Orange
11386,JNE3729-KR-XL,JNE1975,58,Male,Jeans,L,Brown
11387,JNE3729-KR-XS,JNE1975,48,Male,Shorts,L,Magenta
11388,JNE3729-KR-XXL,JNE1975,94,Male,Shirt,M,Violet
11389,JNE3729-KR-XXXL,JNE1975,74,Female,Scarf,M,Violet
11390,JNE3730-KR-L,JNE1975,51,Female,Handbag,L,Yellow
11391,JNE3730-KR-M,JNE1975,83,Female,Skirt,M,Maroon
11392,JNE3730-KR-S,JNE1975,68,Female,Handbag,L,Turquoise
11393,JNE3730-KR-XL,JNE1977,84,Male,Gloves,XL,Olive
11394,JNE3730-KR-XS,JNE1977,58,Male,Shirt,M,Peach
11395,JNE3730-KR-XXL,JNE1977,92,Female,Blouse,L,Charcoal
11396,JNE3730-KR-XXXL,JNE1977,69,Female,Dress,S,Peach
11397,JNE3732-KR-L,JNE1977,48,Male,Shorts,S,Black
11398,JNE3732-KR-M,JNE1977,60,Male,Shoes,L,Gray
11399,JNE3732-KR-S,JNE1977,20,Female,Sandals,S,Olive
11400,JNE3732-KR-XL,JNE1978,55,Male,Pants,M,Turquoise
11401,JNE3732-KR-XS,JNE1978,88,Male,Jacket,S,Purple
11402,JNE3732-KR-XXL,JNE1978,48,Female,Skirt,L,Green
11403,JNE3732-KR-XXXL,JNE1978,74,Female,Handbag,M,Beige
11404,JNE3733-KR-L,JNE1978,42,Male,Coat,M,Brown
11405,JNE3733-KR-M,JNE1978,32,Male,Sweater,M,Turquoise
11406,JNE3733-KR-S,JNE1978,98,Male,Shorts,M,Yellow
11407,JNE3733-KR-XL,JNE1998,89,Female,Skirt,S,Lavender
11408,JNE3733-KR-XS,JNE1998,97,Male,Gloves,S,Cyan
11409,JNE3733-KR-XXL,JNE1998,49,Male,Backpack,S,Olive
11410,JNE3733-KR-XXXL,JNE1998,50,Female,Dress,M,Silver
11411,JNE3734-KR-L,JNE1998,91,Male,Belt,S,Red
11412,JNE3734-KR-M,JNE1998,93,Male,Gloves,XL,Green
11413,JNE3734-KR-S,JNE2009,98,Male,Jewelry,M,Gold
11414,JNE3734-KR-XL,JNE2009,82,Male,Socks,L,Lavender
11415,JNE3734-KR-XS,JNE2009,37,Male,Coat,M,Yellow
11416,JNE3734-KR-XXL,JNE2009,63,Female,Handbag,M,Black
11417,JNE3734-KR-XXXL,JNE2009,99,Female,Blouse,M,Maroon
11418,JNE3735-KR-L,JNE2009,37,Male,Shorts,M,Maroon
11419,JNE3735-KR-M,JNE2014,34,Male,Shoes,S,Gold
11420,JNE3735-KR-S,JNE2014,32,Male,Shorts,M,Violet
11421,JNE3735-KR-XL,JNE2014,23,Female,Sandals,XL,Teal
11422,JNE3735-KR-XS,JNE2014,78,Female,Blouse,M,Violet
11423,JNE3735-KR-XXL,JNE2014,54,Male,Coat,M,Brown
11424,JNE3735-KR-XXXL,JNE2014,94,Female,Blouse,XL,Brown
11425,JNE3736-KR-L,JNE2014,75,Male,Belt,S,Maroon
11426,JNE3736-KR-M,JNE2032,69,Female,Blouse,S,Maroon
11427,JNE3736-KR-S,JNE2032,35,Female,Scarf,L,Yellow
11428,JNE3736-KR-XL,JNE2032,78,Male,Shirt,L,Turquoise
11429,JNE3736-KR-XS,JNE2032,29,Male,Socks,M,Silver
11430,JNE3736-KR-XXL,JNE2032,62,Male,Jeans,M,Brown
11431,JNE3736-KR-XXXL,JNE2032,58,Female,Dress,M,Gray
11432,JNE3738-KR-L,JNE2032,88,Male,Boots,M,Indigo
11433,JNE3738-KR-M,JNE2041,80,Female,Scarf,L,Turquoise
11434,JNE3738-KR-S,JNE2041,47,Female,Scarf,M,Maroon
11435,JNE3738-KR-XL,JNE2041,51,Male,Gloves,L,Charcoal
11436,JNE3738-KR-XS,JNE2041,25,Male,Pants,L,Peach
11437,JNE3738-KR-XXL,JNE2041,36,Female,Dress,M,Red
11438,JNE3738-KR-XXXL,JNE2041,79,Female,Dress,M,Indigo
11439,JNE3739-KR-L,JNE2041,41,Male,Jeans,S,Lavender
11440,JNE3739-KR-M,JNE2049,68,Male,Sweater,XL,Red
11441,JNE3739-KR-S,JNE2049,51,Female,Sandals,L,Green
11442,JNE3739-KR-XL,JNE2049,38,Female,Handbag,M,Gray
11443,JNE3739-KR-XS,JNE2049,46,Female,Scarf,XL,Violet
11444,JNE3739-KR-XXL,JNE2049,20,Female,Sandals,XL,Beige
11445,JNE3739-KR-XXXL,JNE2049,25,Male,Sunglasses,M,Orange
11446,JNE3740-KR-L,JNE2049,89,Male,Sweater,L,Purple
11447,JNE3740-KR-M,JNE2086,77,Male,Pants,M,Brown
11448,JNE3740-KR-S,JNE2086,94,Female,Hat,M,Maroon
11449,JNE3740-KR-XL,JNE2086,100,Male,Belt,L,Gold
11450,JNE3740-KR-XS,JNE2086,96,Female,Sandals,M,Indigo
11451,JNE3740-KR-XXL,JNE2086,36,Male,Pants,XL,Silver
11452,JNE3740-KR-XXXL,JNE2086,27,Male,Jewelry,XL,Red
11453,JNE3741-KR-L,JNE2086,67,Male,Sunglasses,M,Magenta
11454,JNE3741-KR-M,JNE2100,91,Female,Blouse,S,Purple
11455,JNE3741-KR-S,JNE2100,62,Male,Belt,XL,Beige
11456,JNE3741-KR-XL,JNE2100,88,Male,Shorts,XL,White
11457,JNE3741-KR-XS,JNE2100,66,Male,Pants,M,Teal
11458,JNE3741-KR-XXL,JNE2100,65,Female,Sandals,M,Gray
11459,JNE3741-KR-XXXL,JNE2100,25,Male,Gloves,L,Charcoal
11460,JNE3742-KR-L,JNE2100,64,Male,Belt,S,Olive
11461,JNE3742-KR-M,JNE2101,72,Male,Shirt,L,Blue
11462,JNE3742-KR-S,JNE2101,74,Female,Scarf,S,Gray
11463,JNE3742-KR-XL,JNE2101,50,Male,Gloves,M,Green
11464,JNE3742-KR-XS,JNE2101,97,Male,Pants,M,Silver
11465,JNE3742-KR-XXL,JNE2101,36,Male,Sneakers,S,Teal
11466,JNE3742-KR-XXXL,JNE2101,49,Male,Jacket,M,Beige
11467,JNE3743-TP-L,JNE2101,64,Male,Shoes,L,Lavender
11468,JNE3743-TP-M,JNE2113,31,Female,Blouse,XL,Gray
11469,JNE3743-TP-S,JNE2113,66,Male,Boots,S,Yellow
11470,JNE3743-TP-XL,JNE2113,82,Male,Socks,M,Gray
11471,JNE3743-TP-XS,JNE2113,88,Male,T-shirt,M,Yellow
11472,JNE3743-TP-XXL,JNE2113,34,Female,Sandals,S,Black
11473,JNE3744-TU-L,JNE2114,84,Male,Sneakers,L,Beige
11474,JNE3744-TU-M,JNE2131,96,Male,Jewelry,L,Indigo
11475,JNE3744-TU-S,JNE2131,71,Female,Sandals,L,Green
11476,JNE3744-TU-XL,JNE2131,77,Male,Jacket,M,Purple
11477,JNE3744-TU-XS,JNE2131,66,Female,Skirt,M,Orange
11478,JNE3744-TU-XXL,JNE2131,21,Male,Shirt,M,Teal
11479,JNE3744-TU-XXXL,JNE2131,37,Male,Shorts,M,Gold
11480,JNE3745-KR-L,JNE2131,90,Male,Socks,L,Gray
11481,JNE3745-KR-M,JNE2132,96,Male,Jacket,M,Cyan
11482,JNE3745-KR-S,JNE2132,37,Male,Jewelry,L,Teal
11483,JNE3745-KR-XL,JNE2132,66,Male,T-shirt,M,Violet
11484,JNE3745-KR-XS,JNE2132,45,Male,Gloves,XL,Indigo
11485,JNE3745-KR-XXL,JNE2132,89,Male,Shoes,L,Pink
11486,JNE3745-KR-XXXL,JNE2132,94,Male,Shoes,L,Gold
11487,JNE3748-KR-L,JNE2132,96,Male,Shoes,S,Maroon
11488,JNE3748-KR-M,JNE2145,31,Male,Hoodie,M,Brown
11489,JNE3748-KR-S,JNE2145,79,Male,Belt,M,Gold
11490,JNE3748-KR-XL,JNE2145,39,Male,Coat,L,Teal
11491,JNE3748-KR-XS,JNE2145,22,Female,Blouse,M,Turquoise
11492,JNE3748-KR-XXL,JNE2145,32,Female,Skirt,L,Olive
11493,JNE3748-KR-XXXL,JNE2145,71,Male,T-shirt,L,Cyan
11494,JNE3749-KR-L,JNE2145,96,Male,Jeans,XL,Beige
11495,JNE3749-KR-M,JNE2153,82,Female,Scarf,M,Blue
11496,JNE3749-KR-S,JNE2153,76,Male,Backpack,L,Gold
11497,JNE3749-KR-XL,JNE2153,22,Male,Backpack,M,Green
11498,JNE3749-KR-XS,JNE2153,40,Female,Scarf,XL,Green
11499,JNE3749-KR-XXL,JNE2153,92,Female,Hat,M,Turquoise
11500,JNE3749-KR-XXXL,JNE2153,94,Male,Coat,XL,Yellow
11501,JNE3750-KR-L,JNE2153,44,Female,Dress,M,Yellow
11502,JNE3750-KR-M,JNE2170,49,Male,Gloves,S,Blue
11503,JNE3750-KR-S,JNE2170,26,Male,Sweater,L,Charcoal
11504,JNE3750-KR-XL,JNE2170,38,Female,Skirt,M,Yellow
11505,JNE3750-KR-XS,JNE2170,72,Female,Blouse,L,Purple
11506,JNE3750-KR-XXL,JNE2170,99,Female,Dress,M,Green
11507,JNE3750-KR-XXXL,JNE2170,38,Male,Jacket,L,Charcoal
11508,JNE3751-KR-L,JNE2170,96,Male,Coat,L,Silver
11509,JNE3751-KR-M,JNE2171,27,Female,Dress,L,Turquoise
11510,JNE3751-KR-S,JNE2171,24,Male,Shorts,M,Gray
11511,JNE3751-KR-XL,JNE2171,82,Male,Jeans,L,Red
11512,JNE3751-KR-XS,JNE2171,56,Female,Hat,M,Beige
11513,JNE3751-KR-XXL,JNE2171,25,Male,Gloves,M,Maroon
11514,JNE3751-KR-XXXL,JNE2171,67,Male,Sneakers,L,Indigo
11515,JNE3752-KR-L,JNE2171,21,Male,Shoes,M,Red
11516,JNE3752-KR-M,JNE2199,27,Male,Hoodie,XL,Maroon
11517,JNE3752-KR-S,JNE2199,97,Male,Sneakers,S,Red
11518,JNE3752-KR-XL,JNE2199,45,Female,Handbag,S,Black
11519,JNE3752-KR-XS,JNE2199,63,Female,Blouse,XL,Black
11520,JNE3752-KR-XXL,JNE2199,100,Male,Belt,L,Pink
11521,JNE3752-KR-XXXL,JNE2199,38,Male,Socks,L,Blue
11522,JNE3753-KR-L,JNE2199,45,Female,Blouse,L,Green
11523,JNE3753-KR-M,JNE2199,91,Male,Jewelry,M,Orange
11524,JNE3753-KR-S,JNE2205,82,Male,Shorts,M,Orange
11525,JNE3753-KR-XL,JNE2205,48,Male,Boots,L,Magenta
11526,JNE3753-KR-XS,JNE2205,30,Male,Coat,M,Indigo
11527,JNE3753-KR-XXL,JNE2205,34,Male,T-shirt,S,Beige
11528,JNE3753-KR-XXXL,JNE2205,68,Male,Sweater,L,Green
11529,JNE3756-KR-L,JNE2205,95,Male,Sunglasses,M,Red
11530,JNE3756-KR-M,JNE2205,22,Female,Hat,L,Beige
11531,JNE3756-KR-S,JNE2251,88,Male,Gloves,M,Green
11532,JNE3756-KR-XL,JNE2251,83,Male,Socks,M,Orange
11533,JNE3756-KR-XS,JNE2251,87,Female,Handbag,L,Cyan
11534,JNE3756-KR-XXL,JNE2251,57,Male,Coat,M,Violet
11535,JNE3756-KR-XXXL,JNE2251,88,Male,Coat,XL,Lavender
11536,JNE3757-KR-L,JNE2251,20,Male,Pants,L,Turquoise
11537,JNE3757-KR-M,JNE2251,39,Male,Belt,L,Pink
11538,JNE3757-KR-S,JNE2262,71,Male,Sunglasses,S,Beige
11539,JNE3757-KR-XL,JNE2262,73,Male,Hoodie,L,Silver
11540,JNE3757-KR-XS,JNE2262,63,Female,Handbag,M,Gold
11541,JNE3757-KR-XXL,JNE2265,78,Male,Gloves,L,Silver
11542,JNE3757-KR-XXXL,JNE2265,96,Female,Skirt,L,Green
11543,JNE3758-KR-L,JNE2265,81,Female,Sunglasses,M,Teal
11544,JNE3758-KR-M,JNE2265,95,Female,Dress,S,Gold
11545,JNE3758-KR-S,JNE2265,68,Female,Gloves,M,Cyan
11546,JNE3758-KR-XL,JNE2265,28,Female,Sneakers,L,Gold
11547,JNE3758-KR-XS,JNE2265,30,Male,T-shirt,L,Violet
11548,JNE3758-KR-XXL,JNE2266,31,Female,Dress,M,Black
11549,JNE3758-KR-XXXL,JNE2266,95,Female,Handbag,XL,Brown
11550,JNE3759-KR-L,JNE2266,79,Male,Socks,M,Indigo
11551,JNE3759-KR-M,JNE2266,39,Female,Sneakers,L,Yellow
11552,JNE3759-KR-S,JNE2266,34,Male,Jacket,M,Purple
11553,JNE3759-KR-XL,JNE2266,28,Male,Hoodie,L,White
11554,,JNE2270,38,Female,Sandals,XL,Turquoise
11555,JNE3759-KR-XXL,JNE2270,55,Male,Shoes,M,Olive
11556,JNE3760-KR-L,JNE2270,31,Female,Sandals,M,Beige
11557,JNE3760-KR-M,JNE2270,84,Male,Coat,S,Lavender
11558,JNE3760-KR-S,JNE2270,93,Female,Gloves,L,White
11559,JNE3760-KR-XL,JNE2270,28,Male,Coat,L,Brown
11560,JNE3760-KR-XS,JNE2270,55,Male,Boots,M,Charcoal
11561,JNE3760-KR-XXL,JNE2270,63,Female,Skirt,L,Maroon
11562,JNE3760-KR-XXXL,JNE2288,94,Female,Skirt,M,Red
11563,JNE3761-KR-L,JNE2288,36,Male,Pants,M,Maroon
11564,JNE3761-KR-M,JNE2288,97,Female,Hat,S,Teal
11565,JNE3761-KR-S,JNE2288,63,Male,Backpack,L,Orange
11566,JNE3761-KR-XL,JNE2288,77,Female,Scarf,S,Olive
11567,JNE3761-KR-XS,JNE2291,53,Female,Scarf,XL,Olive
11568,JNE3761-KR-XXL,JNE2291,77,Male,Shirt,M,Beige
11569,JNE3761-KR-XXXL,JNE2291,79,Male,Boots,L,Green
11570,JNE3762-KR-L,JNE2291,37,Male,Coat,M,Black
11571,JNE3762-KR-M,JNE2291,94,Male,Belt,M,Green
11572,JNE3762-KR-S,JNE2291,76,Male,Boots,S,Violet
11573,JNE3762-KR-XL,JNE2291,68,Female,Sneakers,S,Silver
11574,JNE3762-KR-XS,JNE2294,65,Male,Shirt,L,Maroon
11575,JNE3762-KR-XXL,JNE2294,24,Female,Blouse,M,Cyan
11576,JNE3762-KR-XXXL,JNE2294,31,Male,Jacket,L,Teal
11577,JNE3763-KR-L,JNE2294,89,Female,Skirt,M,Olive
11578,JNE3763-KR-M,JNE2294,49,Male,Socks,M,Red
11579,JNE3763-KR-S,JNE2294,92,Female,Sandals,XL,Lavender
11580,JNE3763-KR-XL,JNE2294,32,Male,T-shirt,S,Orange
11581,JNE3763-KR-XS,JNE2305,67,Male,Jacket,L,Brown
11582,JNE3763-KR-XXL,JNE2305,64,Male,Belt,S,Gray
11583,JNE3763-KR-XXXL,JNE2305,84,Male,Shoes,M,Orange
11584,JNE3764-KR-L,JNE2305,34,Female,Blouse,M,Orange
11585,JNE3764-KR-M,JNE2305,26,Male,Shoes,M,Turquoise
11586,JNE3764-KR-S,JNE2305,50,Male,Sweater,S,Cyan
11587,JNE3764-KR-XL,JNE2305,46,Male,Boots,M,Yellow
11588,JNE3764-KR-XS,JNE2307,71,Female,Handbag,M,White
11589,JNE3764-KR-XXL,JNE2307,78,Female,Blouse,M,Blue
11590,JNE3764-KR-XXXL,JNE2307,35,Female,Skirt,S,Purple
11591,JNE3765-KR-L,JNE2307,58,Male,Backpack,M,Gray
11592,JNE3765-KR-M,JNE2307,67,Male,Shirt,L,Cyan
11593,JNE3765-KR-S,JNE3030,93,Male,Sweater,L,Pink
11594,JNE3765-KR-XL,JNE3030,81,Female,Scarf,S,Gold
11595,JNE3765-KR-XS,JNE3030,80,Female,Handbag,L,Silver
11596,JNE3765-KR-XXL,JNE3030,64,Female,Scarf,M,Gray
11597,JNE3765-KR-XXXL,JNE3030,41,Male,Jeans,M,Brown
11598,JNE3766-KR-L,JNE3030,79,Male,Socks,XL,Pink
11599,JNE3766-KR-M,JNE3030,60,Female,Sunglasses,L,Maroon
11600,JNE3766-KR-S,JNE3042,91,Female,Sneakers,S,Peach
11601,JNE3766-KR-XL,JNE3042,66,Male,Shoes,L,Brown
11602,JNE3766-KR-XS,JNE3042,85,Male,Socks,L,Green
11603,JNE3766-KR-XXL,JNE3042,38,Female,Sunglasses,M,Lavender
11604,JNE3766-KR-XXXL,JNE3042,23,Male,Sweater,M,Cyan
11605,JNE3767-KR-L,JNE3042,71,Male,Shoes,M,Black
11606,JNE3767-KR-M,JNE3042,25,Male,Socks,M,Charcoal
11607,JNE3767-KR-S,JNE3065,39,Male,Boots,XL,Silver
11608,JNE3767-KR-XL,JNE3065,20,Male,Hoodie,M,Gray
11609,JNE3767-KR-XS,JNE3065,73,Female,Gloves,L,Peach
11610,JNE3767-KR-XXL,JNE3065,63,Male,Backpack,L,Peach
11611,JNE3767-KR-XXXL,JNE3065,94,Female,Gloves,XL,Cyan
11612,JNE3768-KR-L,JNE3065,94,Female,Blouse,L,Magenta
11613,JNE3768-KR-M,JNE3068,71,Female,Scarf,L,Teal
11614,JNE3768-KR-S,JNE3068,77,Female,Hat,M,Peach
11615,JNE3768-KR-XL,JNE3068,66,Female,Scarf,M,Black
11616,JNE3768-KR-XS,JNE3068,23,Female,Sandals,M,Teal
11617,JNE3768-KR-XXL,JNE3068,60,Male,Sweater,M,Turquoise
11618,JNE3768-KR-XXXL,JNE3068,72,Male,Backpack,L,Gold
11619,JNE3769-KR-L,JNE3068,35,Female,Blouse,L,Green
11620,JNE3769-KR-M,JNE3160,31,Female,Scarf,M,Brown
11621,JNE3769-KR-S,JNE3160,33,Male,Socks,L,Blue
11622,JNE3769-KR-XL,JNE3160,95,Female,Hat,M,Gold
11623,JNE3769-KR-XS,JNE3160,68,Female,Dress,M,Peach
11624,JNE3769-KR-XXL,JNE3160,87,Male,Coat,M,Violet
11625,JNE3769-KR-XXXL,JNE3160,64,Male,Shirt,XL,Yellow
11626,JNE3770-KR-L,JNE3160,74,Male,Shirt,M,Black
11627,JNE3770-KR-M,JNE3225,62,Male,Jeans,L,Silver
11628,JNE3770-KR-S,JNE3225,97,Male,Socks,M,Brown
11629,JNE3770-KR-XL,JNE3225,47,Female,Sandals,L,Peach
11630,JNE3770-KR-XS,JNE3225,83,Female,Blouse,M,Cyan
11631,JNE3770-KR-XXL,JNE3225,82,Male,Shirt,M,Olive
11632,JNE3770-KR-XXXL,JNE3225,26,Female,Sunglasses,L,Black
11633,JNE3771-KR-L,JNE3225,81,Male,Jacket,M,Orange
11634,JNE3771-KR-M,JNE3250,44,Female,Dress,L,Beige
11635,JNE3771-KR-S,JNE3250,88,Female,Sunglasses,M,Peach
11636,JNE3771-KR-XL,JNE3250,76,Male,Boots,M,Pink
11637,JNE3771-KR-XS,JNE3250,89,Female,Scarf,M,Brown
11638,JNE3771-KR-XXL,JNE3250,22,Male,Shorts,M,Magenta
11639,JNE3771-KR-XXXL,JNE3251,33,Male,Shorts,L,Cyan
11640,JNE3773-KR-L,JNE3251,97,Male,Jeans,XL,Silver
11641,JNE3773-KR-M,JNE3251,57,Female,Scarf,M,Indigo
11642,JNE3773-KR-S,JNE3251,38,Male,Shorts,M,Beige
11643,JNE3773-KR-XL,JNE3251,55,Female,Sneakers,XL,Black
11644,JNE3773-KR-XS,JNE3252,37,Male,Jewelry,L,Yellow
11645,JNE3773-KR-XXL,JNE3252,43,Male,Shoes,M,Maroon
11646,JNE3773-KR-XXXL,JNE3252,96,Male,Hoodie,M,Cyan
11647,JNE3774-KR-L,JNE3252,51,Male,Jacket,M,Pink
11648,JNE3774-KR-M,JNE3252,95,Male,Shorts,XL,Violet
11649,JNE3774-KR-S,JNE3252,26,Male,Socks,M,Lavender
11650,JNE3774-KR-XL,JNE3252,34,Male,Coat,XL,Lavender
11651,JNE3774-KR-XS,JNE3253,83,Female,Sandals,S,Black
11652,JNE3774-KR-XXL,JNE3253,24,Male,Backpack,M,Olive
11653,JNE3774-KR-XXXL,JNE3253,69,Male,Pants,S,Indigo
11654,JNE3775-KR-L,JNE3253,40,Male,Sweater,M,Blue
11655,JNE3775-KR-M,JNE3253,87,Male,Jacket,S,Green
11656,JNE3775-KR-S,JNE3255,46,Female,Sneakers,L,Pink
11657,JNE3775-KR-XL,JNE3255,82,Male,Jewelry,M,Peach
11658,JNE3775-KR-XS,JNE3255,81,Male,Backpack,M,Purple
11659,JNE3775-KR-XXL,JNE3255,57,Male,Jewelry,M,Peach
11660,JNE3775-KR-XXXL,JNE3255,49,Male,Shoes,S,Olive
11661,JNE3776-KR-L,JNE3255,42,Male,Jacket,M,Olive
11662,JNE3776-KR-M,JNE3255,26,Male,Jacket,M,Purple
11663,JNE3776-KR-S,JNE3256,38,Male,T-shirt,M,Violet
11664,JNE3776-KR-XL,JNE3256,57,Female,Sneakers,XL,Maroon
11665,JNE3776-KR-XS,JNE3256,100,Male,Jacket,XL,White
11666,JNE3776-KR-XXL,JNE3256,73,Male,Hoodie,S,Olive
11667,JNE3776-KR-XXXL,JNE3256,66,Male,Jacket,M,Peach
11668,JNE3777-KR-L,JNE3256,73,Male,T-shirt,M,Blue
11669,JNE3777-KR-M,JNE3256,45,Female,Gloves,M,Brown
11670,JNE3777-KR-S,JNE3257,27,Female,Sneakers,S,Black
11671,JNE3777-KR-XL,JNE3257,24,Male,T-shirt,M,Yellow
11672,JNE3777-KR-XS,JNE3257,59,Female,Sneakers,XL,Magenta
11673,JNE3777-KR-XXL,JNE3257,20,Male,Jeans,S,Cyan
11674,JNE3777-KR-XXXL,JNE3257,44,Female,Handbag,M,Maroon
11675,JNE3778-KR-L,JNE3261,90,Male,Socks,M,Red
11676,JNE3778-KR-M,JNE3261,36,Male,Jewelry,M,Black
11677,JNE3778-KR-S,JNE3261,95,Female,Blouse,L,Violet
11678,JNE3778-KR-XL,JNE3261,30,Male,Backpack,M,Green
11679,JNE3778-KR-XS,JNE3261,65,Female,Scarf,S,Gold
11680,JNE3778-KR-XXL,JNE3261,96,Female,Scarf,M,Brown
11681,JNE3778-KR-XXXL,JNE3261,65,Male,Shirt,L,Peach
11682,JNE3779-KR-L,JNE3262,47,Male,Pants,L,Peach
11683,JNE3779-KR-M,JNE3265,25,Female,Hat,S,Violet
11684,JNE3779-KR-S,JNE3265,56,Male,Coat,S,Violet
11685,JNE3779-KR-XL,JNE3265,76,Male,T-shirt,M,Magenta
11686,JNE3779-KR-XS,JNE3265,60,Male,Socks,M,Purple
11687,JNE3779-KR-XXL,JNE3265,67,Male,Shirt,L,Purple
11688,JNE3779-KR-XXXL,JNE3270,95,Male,Sweater,XL,Cyan
11689,JNE3780-KR-L,JNE3270,72,Female,Gloves,M,Magenta
11690,JNE3780-KR-M,JNE3270,98,Male,Belt,L,Lavender
11691,JNE3780-KR-S,JNE3270,83,Male,Jeans,M,Green
11692,JNE3780-KR-XL,JNE3270,37,Female,Handbag,M,Maroon
11693,JNE3780-KR-XS,JNE3270,85,Male,T-shirt,L,Turquoise
11694,JNE3780-KR-XXL,JNE3270,36,Male,Socks,L,Violet
11695,JNE3780-KR-XXXL,JNE3273,36,Male,Jeans,S,Lavender
11696,JNE3781-KR-L,JNE3273,86,Female,Scarf,L,Red
11697,JNE3781-KR-M,JNE3273,99,Male,Pants,XL,Orange
11698,JNE3781-KR-S,JNE3273,21,Female,Blouse,XL,Indigo
11699,JNE3781-KR-XL,JNE3273,84,Male,Jacket,L,Teal
